cycle,router,eject,eject_sources,arrive,forward
117,"(4,9)",1,93,1,1
121,"(4,9)",1,94,1,1
125,"(4,9)",1,95,1,1
133,"(4,9)",1,83,1,1
137,"(4,9)",1,82,1,1
141,"(4,9)",1,81,1,1
145,"(4,9)",1,80,1,1
149,"(4,9)",1,79,1,1
153,"(4,9)",1,78,1,1
157,"(4,9)",1,77,1,1
161,"(4,9)",1,76,1,1
165,"(4,9)",1,75,1,1
169,"(4,9)",1,74,1,1
173,"(4,9)",1,73,1,1
181,"(4,9)",1,61,1,1
185,"(4,9)",1,62,1,1
189,"(4,9)",1,63,1,1
193,"(4,9)",1,64,1,1
197,"(4,9)",1,65,1,1
201,"(4,9)",1,66,1,1
205,"(4,9)",1,67,1,1
209,"(4,9)",1,68,1,1
213,"(4,9)",1,69,1,1
217,"(4,9)",1,70,1,1
221,"(4,9)",1,71,1,1
229,"(4,9)",1,59,1,1
233,"(4,9)",1,58,1,1
237,"(4,9)",1,57,1,1
241,"(4,9)",1,56,1,1
245,"(4,9)",1,55,1,1
249,"(4,9)",1,54,1,1
253,"(4,9)",1,53,1,1
257,"(4,9)",1,52,1,1
261,"(4,9)",1,51,1,1
265,"(4,9)",1,50,1,1
269,"(4,9)",1,49,1,1
277,"(4,9)",1,37,1,1
281,"(4,9)",1,38,1,1
285,"(4,9)",1,39,1,1
289,"(4,9)",1,40,1,1
293,"(4,9)",1,41,1,1
297,"(4,9)",1,42,1,1
301,"(4,9)",1,43,1,1
305,"(4,9)",1,44,1,1
309,"(4,9)",1,45,1,1
313,"(4,9)",1,46,1,1
317,"(4,9)",1,47,1,1
325,"(4,9)",1,35,1,1
329,"(4,9)",1,34,1,1
333,"(4,9)",1,33,1,1
337,"(4,9)",1,32,1,1
341,"(4,9)",1,31,1,1
345,"(4,9)",1,30,1,1
349,"(4,9)",1,29,1,1
353,"(4,9)",1,28,1,1
357,"(4,9)",1,27,1,1
361,"(4,9)",1,26,1,1
365,"(4,9)",1,25,1,1
373,"(4,9)",1,13,1,1
377,"(4,9)",1,14,1,1
381,"(4,9)",1,15,1,1
385,"(4,9)",1,16,1,1
389,"(4,9)",1,17,1,1
393,"(4,9)",1,18,1,1
397,"(4,9)",1,19,1,1
401,"(4,9)",1,20,1,1
405,"(4,9)",1,21,1,1
409,"(4,9)",1,22,1,1
413,"(4,9)",1,23,1,1
421,"(4,9)",1,11,1,1
425,"(4,9)",1,10,1,1
429,"(4,9)",1,9,1,1
433,"(4,9)",1,8,1,1
437,"(4,9)",1,7,1,1
441,"(4,9)",1,6,1,1
445,"(4,9)",1,5,1,1
449,"(4,9)",1,4,1,1
453,"(4,9)",1,3,1,1
457,"(4,9)",1,2,1,1
461,"(4,9)",1,1,1,1
465,"(4,9)",1,0,1,1
473,"(4,9)",1,12,1,1
481,"(4,9)",1,24,1,1
489,"(4,9)",1,36,1,1
497,"(4,9)",1,48,1,1
505,"(4,9)",1,60,1,1
513,"(4,9)",1,72,1,1
521,"(4,9)",1,84,1,1
529,"(4,9)",1,96,1,1
537,"(4,9)",1,108,1,1
545,"(4,9)",1,120,1,1
553,"(4,9)",1,132,1,1
561,"(4,9)",1,144,1,1
569,"(4,9)",1,156,1,1
577,"(4,9)",1,168,1,1
585,"(4,9)",1,180,1,1
589,"(4,9)",1,181,1,1
593,"(4,9)",1,182,1,1
597,"(4,9)",1,183,1,1
601,"(4,9)",1,184,1,1
605,"(4,9)",1,185,1,1
609,"(4,9)",1,186,1,1
613,"(4,9)",1,187,1,1
617,"(4,9)",1,188,1,1
621,"(4,9)",1,189,1,1
625,"(4,9)",1,190,1,1
629,"(4,9)",1,191,1,1
637,"(4,9)",1,179,1,1
641,"(4,9)",1,178,1,1
645,"(4,9)",1,177,1,1
649,"(4,9)",1,176,1,1
653,"(4,9)",1,175,1,1
657,"(4,9)",1,174,1,1
661,"(4,9)",1,173,1,1
665,"(4,9)",1,172,1,1
669,"(4,9)",1,171,1,1
673,"(4,9)",1,170,1,1
677,"(4,9)",1,169,1,1
685,"(4,9)",1,157,1,1
689,"(4,9)",1,158,1,1
693,"(4,9)",1,159,1,1
697,"(4,9)",1,160,1,1
701,"(4,9)",1,161,1,1
705,"(4,9)",1,162,1,1
709,"(4,9)",1,163,1,1
713,"(4,9)",1,164,1,1
717,"(4,9)",1,165,1,1
721,"(4,9)",1,166,1,1
725,"(4,9)",1,167,1,1
733,"(4,9)",1,155,1,1
737,"(4,9)",1,154,1,1
741,"(4,9)",1,153,1,1
745,"(4,9)",1,152,1,1
749,"(4,9)",1,151,1,1
753,"(4,9)",1,150,1,1
757,"(4,9)",1,149,1,1
761,"(4,9)",1,148,1,1
765,"(4,9)",1,147,1,1
769,"(4,9)",1,146,1,1
773,"(4,9)",1,145,1,1
781,"(4,9)",1,133,1,1
785,"(4,9)",1,134,1,1
789,"(4,9)",1,135,1,1
793,"(4,9)",1,136,1,1
797,"(4,9)",1,137,1,1
801,"(4,9)",1,138,1,1
805,"(4,9)",1,139,1,1
809,"(4,9)",1,140,1,1
813,"(4,9)",1,141,1,1
817,"(4,9)",1,142,1,1
821,"(4,9)",1,143,1,1
829,"(4,9)",1,131,1,1
833,"(4,9)",1,130,1,1
837,"(4,9)",1,129,1,1
841,"(4,9)",1,128,1,1
845,"(4,9)",1,127,1,1
849,"(4,9)",1,126,1,1
853,"(4,9)",1,125,1,1
857,"(4,9)",1,124,1,1
861,"(4,9)",1,123,1,1
865,"(4,9)",1,122,1,1
869,"(4,9)",1,121,1,1
877,"(4,9)",1,109,1,1
881,"(4,9)",1,110,1,1
885,"(4,9)",1,111,1,0
1,"(5,9)",0,—,0,1
5,"(5,9)",1,114,1,1
9,"(5,9)",1,115,1,1
13,"(5,9)",1,116,1,1
17,"(5,9)",1,117,1,1
21,"(5,9)",1,118,1,1
25,"(5,9)",1,119,1,1
33,"(5,9)",1,107,1,1
37,"(5,9)",1,106,1,1
41,"(5,9)",1,105,1,1
45,"(5,9)",1,104,1,1
49,"(5,9)",1,103,1,1
53,"(5,9)",1,102,1,1
57,"(5,9)",1,101,1,1
61,"(5,9)",1,100,1,1
65,"(5,9)",1,99,1,1
69,"(5,9)",1,98,1,1
73,"(5,9)",1,97,1,1
81,"(5,9)",1,85,1,1
85,"(5,9)",1,86,1,1
89,"(5,9)",1,87,1,1
93,"(5,9)",1,88,1,1
97,"(5,9)",1,89,1,1
101,"(5,9)",1,90,1,1
105,"(5,9)",1,91,1,1
109,"(5,9)",1,92,1,1
113,"(5,9)",1,93,1,1
117,"(5,9)",1,94,1,1
121,"(5,9)",1,95,1,1
129,"(5,9)",1,83,1,1
133,"(5,9)",1,82,1,1
137,"(5,9)",1,81,1,1
141,"(5,9)",1,80,1,1
145,"(5,9)",1,79,1,1
149,"(5,9)",1,78,1,1
153,"(5,9)",1,77,1,1
157,"(5,9)",1,76,1,1
161,"(5,9)",1,75,1,1
165,"(5,9)",1,74,1,1
169,"(5,9)",1,73,1,1
177,"(5,9)",1,61,1,1
181,"(5,9)",1,62,1,1
185,"(5,9)",1,63,1,1
189,"(5,9)",1,64,1,1
193,"(5,9)",1,65,1,1
197,"(5,9)",1,66,1,1
201,"(5,9)",1,67,1,1
205,"(5,9)",1,68,1,1
209,"(5,9)",1,69,1,1
213,"(5,9)",1,70,1,1
217,"(5,9)",1,71,1,1
225,"(5,9)",1,59,1,1
229,"(5,9)",1,58,1,1
233,"(5,9)",1,57,1,1
237,"(5,9)",1,56,1,1
241,"(5,9)",1,55,1,1
245,"(5,9)",1,54,1,1
249,"(5,9)",1,53,1,1
253,"(5,9)",1,52,1,1
257,"(5,9)",1,51,1,1
261,"(5,9)",1,50,1,1
265,"(5,9)",1,49,1,1
273,"(5,9)",1,37,1,1
277,"(5,9)",1,38,1,1
281,"(5,9)",1,39,1,1
285,"(5,9)",1,40,1,1
289,"(5,9)",1,41,1,1
293,"(5,9)",1,42,1,1
297,"(5,9)",1,43,1,1
301,"(5,9)",1,44,1,1
305,"(5,9)",1,45,1,1
309,"(5,9)",1,46,1,1
313,"(5,9)",1,47,1,1
321,"(5,9)",1,35,1,1
325,"(5,9)",1,34,1,1
329,"(5,9)",1,33,1,1
333,"(5,9)",1,32,1,1
337,"(5,9)",1,31,1,1
341,"(5,9)",1,30,1,1
345,"(5,9)",1,29,1,1
349,"(5,9)",1,28,1,1
353,"(5,9)",1,27,1,1
357,"(5,9)",1,26,1,1
361,"(5,9)",1,25,1,1
369,"(5,9)",1,13,1,1
373,"(5,9)",1,14,1,1
377,"(5,9)",1,15,1,1
381,"(5,9)",1,16,1,1
385,"(5,9)",1,17,1,1
389,"(5,9)",1,18,1,1
393,"(5,9)",1,19,1,1
397,"(5,9)",1,20,1,1
401,"(5,9)",1,21,1,1
405,"(5,9)",1,22,1,1
409,"(5,9)",1,23,1,1
417,"(5,9)",1,11,1,1
421,"(5,9)",1,10,1,1
425,"(5,9)",1,9,1,1
429,"(5,9)",1,8,1,1
433,"(5,9)",1,7,1,1
437,"(5,9)",1,6,1,1
441,"(5,9)",1,5,1,1
445,"(5,9)",1,4,1,1
449,"(5,9)",1,3,1,1
453,"(5,9)",1,2,1,1
457,"(5,9)",1,1,1,1
461,"(5,9)",1,0,1,1
469,"(5,9)",1,12,1,1
477,"(5,9)",1,24,1,1
485,"(5,9)",1,36,1,1
493,"(5,9)",1,48,1,1
501,"(5,9)",1,60,1,1
509,"(5,9)",1,72,1,1
517,"(5,9)",1,84,1,1
525,"(5,9)",1,96,1,1
533,"(5,9)",1,108,1,1
541,"(5,9)",1,120,1,1
549,"(5,9)",1,132,1,1
557,"(5,9)",1,144,1,1
565,"(5,9)",1,156,1,1
573,"(5,9)",1,168,1,1
581,"(5,9)",1,180,1,1
585,"(5,9)",1,181,1,1
589,"(5,9)",1,182,1,1
593,"(5,9)",1,183,1,1
597,"(5,9)",1,184,1,1
601,"(5,9)",1,185,1,1
605,"(5,9)",1,186,1,1
609,"(5,9)",1,187,1,1
613,"(5,9)",1,188,1,1
617,"(5,9)",1,189,1,1
621,"(5,9)",1,190,1,1
625,"(5,9)",1,191,1,1
633,"(5,9)",1,179,1,1
637,"(5,9)",1,178,1,1
641,"(5,9)",1,177,1,1
645,"(5,9)",1,176,1,1
649,"(5,9)",1,175,1,1
653,"(5,9)",1,174,1,1
657,"(5,9)",1,173,1,1
661,"(5,9)",1,172,1,1
665,"(5,9)",1,171,1,1
669,"(5,9)",1,170,1,1
673,"(5,9)",1,169,1,1
681,"(5,9)",1,157,1,1
685,"(5,9)",1,158,1,1
689,"(5,9)",1,159,1,1
693,"(5,9)",1,160,1,1
697,"(5,9)",1,161,1,1
701,"(5,9)",1,162,1,1
705,"(5,9)",1,163,1,1
709,"(5,9)",1,164,1,1
713,"(5,9)",1,165,1,1
717,"(5,9)",1,166,1,1
721,"(5,9)",1,167,1,1
729,"(5,9)",1,155,1,1
733,"(5,9)",1,154,1,1
737,"(5,9)",1,153,1,1
741,"(5,9)",1,152,1,1
745,"(5,9)",1,151,1,1
749,"(5,9)",1,150,1,1
753,"(5,9)",1,149,1,1
757,"(5,9)",1,148,1,1
761,"(5,9)",1,147,1,1
765,"(5,9)",1,146,1,1
769,"(5,9)",1,145,1,1
777,"(5,9)",1,133,1,1
781,"(5,9)",1,134,1,1
785,"(5,9)",1,135,1,1
789,"(5,9)",1,136,1,1
793,"(5,9)",1,137,1,1
797,"(5,9)",1,138,1,1
801,"(5,9)",1,139,1,1
805,"(5,9)",1,140,1,1
809,"(5,9)",1,141,1,1
813,"(5,9)",1,142,1,1
817,"(5,9)",1,143,1,1
825,"(5,9)",1,131,1,1
829,"(5,9)",1,130,1,1
833,"(5,9)",1,129,1,1
837,"(5,9)",1,128,1,1
841,"(5,9)",1,127,1,1
845,"(5,9)",1,126,1,1
849,"(5,9)",1,125,1,1
853,"(5,9)",1,124,1,1
857,"(5,9)",1,123,1,1
861,"(5,9)",1,122,1,1
865,"(5,9)",1,121,1,1
873,"(5,9)",1,109,1,1
877,"(5,9)",1,110,1,1
881,"(5,9)",1,111,1,1
885,"(5,9)",1,112,1,0
1,"(6,9)",0,—,0,1
5,"(6,9)",1,115,1,1
9,"(6,9)",1,116,1,1
13,"(6,9)",1,117,1,1
17,"(6,9)",1,118,1,1
21,"(6,9)",1,119,1,1
29,"(6,9)",1,107,1,1
33,"(6,9)",1,106,1,1
37,"(6,9)",1,105,1,1
41,"(6,9)",1,104,1,1
45,"(6,9)",1,103,1,1
49,"(6,9)",1,102,1,1
53,"(6,9)",1,101,1,1
57,"(6,9)",1,100,1,1
61,"(6,9)",1,99,1,1
65,"(6,9)",1,98,1,1
69,"(6,9)",1,97,1,1
77,"(6,9)",1,85,1,1
81,"(6,9)",1,86,1,1
85,"(6,9)",1,87,1,1
89,"(6,9)",1,88,1,1
93,"(6,9)",1,89,1,1
97,"(6,9)",1,90,1,1
101,"(6,9)",1,91,1,1
105,"(6,9)",1,92,1,1
109,"(6,9)",1,93,1,1
113,"(6,9)",1,94,1,1
117,"(6,9)",1,95,1,1
125,"(6,9)",1,83,1,1
129,"(6,9)",1,82,1,1
133,"(6,9)",1,81,1,1
137,"(6,9)",1,80,1,1
141,"(6,9)",1,79,1,1
145,"(6,9)",1,78,1,1
149,"(6,9)",1,77,1,1
153,"(6,9)",1,76,1,1
157,"(6,9)",1,75,1,1
161,"(6,9)",1,74,1,1
165,"(6,9)",1,73,1,1
173,"(6,9)",1,61,1,1
177,"(6,9)",1,62,1,1
181,"(6,9)",1,63,1,1
185,"(6,9)",1,64,1,1
189,"(6,9)",1,65,1,1
193,"(6,9)",1,66,1,1
197,"(6,9)",1,67,1,1
201,"(6,9)",1,68,1,1
205,"(6,9)",1,69,1,1
209,"(6,9)",1,70,1,1
213,"(6,9)",1,71,1,1
221,"(6,9)",1,59,1,1
225,"(6,9)",1,58,1,1
229,"(6,9)",1,57,1,1
233,"(6,9)",1,56,1,1
237,"(6,9)",1,55,1,1
241,"(6,9)",1,54,1,1
245,"(6,9)",1,53,1,1
249,"(6,9)",1,52,1,1
253,"(6,9)",1,51,1,1
257,"(6,9)",1,50,1,1
261,"(6,9)",1,49,1,1
269,"(6,9)",1,37,1,1
273,"(6,9)",1,38,1,1
277,"(6,9)",1,39,1,1
281,"(6,9)",1,40,1,1
285,"(6,9)",1,41,1,1
289,"(6,9)",1,42,1,1
293,"(6,9)",1,43,1,1
297,"(6,9)",1,44,1,1
301,"(6,9)",1,45,1,1
305,"(6,9)",1,46,1,1
309,"(6,9)",1,47,1,1
317,"(6,9)",1,35,1,1
321,"(6,9)",1,34,1,1
325,"(6,9)",1,33,1,1
329,"(6,9)",1,32,1,1
333,"(6,9)",1,31,1,1
337,"(6,9)",1,30,1,1
341,"(6,9)",1,29,1,1
345,"(6,9)",1,28,1,1
349,"(6,9)",1,27,1,1
353,"(6,9)",1,26,1,1
357,"(6,9)",1,25,1,1
365,"(6,9)",1,13,1,1
369,"(6,9)",1,14,1,1
373,"(6,9)",1,15,1,1
377,"(6,9)",1,16,1,1
381,"(6,9)",1,17,1,1
385,"(6,9)",1,18,1,1
389,"(6,9)",1,19,1,1
393,"(6,9)",1,20,1,1
397,"(6,9)",1,21,1,1
401,"(6,9)",1,22,1,1
405,"(6,9)",1,23,1,1
413,"(6,9)",1,11,1,1
417,"(6,9)",1,10,1,1
421,"(6,9)",1,9,1,1
425,"(6,9)",1,8,1,1
429,"(6,9)",1,7,1,1
433,"(6,9)",1,6,1,1
437,"(6,9)",1,5,1,1
441,"(6,9)",1,4,1,1
445,"(6,9)",1,3,1,1
449,"(6,9)",1,2,1,1
453,"(6,9)",1,1,1,1
457,"(6,9)",1,0,1,1
465,"(6,9)",1,12,1,1
473,"(6,9)",1,24,1,1
481,"(6,9)",1,36,1,1
489,"(6,9)",1,48,1,1
497,"(6,9)",1,60,1,1
505,"(6,9)",1,72,1,1
513,"(6,9)",1,84,1,1
521,"(6,9)",1,96,1,1
529,"(6,9)",1,108,1,1
537,"(6,9)",1,120,1,1
545,"(6,9)",1,132,1,1
553,"(6,9)",1,144,1,1
561,"(6,9)",1,156,1,1
569,"(6,9)",1,168,1,1
577,"(6,9)",1,180,1,1
581,"(6,9)",1,181,1,1
585,"(6,9)",1,182,1,1
589,"(6,9)",1,183,1,1
593,"(6,9)",1,184,1,1
597,"(6,9)",1,185,1,1
601,"(6,9)",1,186,1,1
605,"(6,9)",1,187,1,1
609,"(6,9)",1,188,1,1
613,"(6,9)",1,189,1,1
617,"(6,9)",1,190,1,1
621,"(6,9)",1,191,1,1
629,"(6,9)",1,179,1,1
633,"(6,9)",1,178,1,1
637,"(6,9)",1,177,1,1
641,"(6,9)",1,176,1,1
645,"(6,9)",1,175,1,1
649,"(6,9)",1,174,1,1
653,"(6,9)",1,173,1,1
657,"(6,9)",1,172,1,1
661,"(6,9)",1,171,1,1
665,"(6,9)",1,170,1,1
669,"(6,9)",1,169,1,1
677,"(6,9)",1,157,1,1
681,"(6,9)",1,158,1,1
685,"(6,9)",1,159,1,1
689,"(6,9)",1,160,1,1
693,"(6,9)",1,161,1,1
697,"(6,9)",1,162,1,1
701,"(6,9)",1,163,1,1
705,"(6,9)",1,164,1,1
709,"(6,9)",1,165,1,1
713,"(6,9)",1,166,1,1
717,"(6,9)",1,167,1,1
725,"(6,9)",1,155,1,1
729,"(6,9)",1,154,1,1
733,"(6,9)",1,153,1,1
737,"(6,9)",1,152,1,1
741,"(6,9)",1,151,1,1
745,"(6,9)",1,150,1,1
749,"(6,9)",1,149,1,1
753,"(6,9)",1,148,1,1
757,"(6,9)",1,147,1,1
761,"(6,9)",1,146,1,1
765,"(6,9)",1,145,1,1
773,"(6,9)",1,133,1,1
777,"(6,9)",1,134,1,1
781,"(6,9)",1,135,1,1
785,"(6,9)",1,136,1,1
789,"(6,9)",1,137,1,1
793,"(6,9)",1,138,1,1
797,"(6,9)",1,139,1,1
801,"(6,9)",1,140,1,1
805,"(6,9)",1,141,1,1
809,"(6,9)",1,142,1,1
813,"(6,9)",1,143,1,1
821,"(6,9)",1,131,1,1
825,"(6,9)",1,130,1,1
829,"(6,9)",1,129,1,1
833,"(6,9)",1,128,1,1
837,"(6,9)",1,127,1,1
841,"(6,9)",1,126,1,1
845,"(6,9)",1,125,1,1
849,"(6,9)",1,124,1,1
853,"(6,9)",1,123,1,1
857,"(6,9)",1,122,1,1
861,"(6,9)",1,121,1,1
869,"(6,9)",1,109,1,1
873,"(6,9)",1,110,1,1
877,"(6,9)",1,111,1,1
881,"(6,9)",1,112,1,1
885,"(6,9)",1,113,1,0
1,"(7,9)",0,—,0,1
5,"(7,9)",1,116,1,1
9,"(7,9)",1,117,1,1
13,"(7,9)",1,118,1,1
17,"(7,9)",1,119,1,1
25,"(7,9)",1,107,1,1
29,"(7,9)",1,106,1,1
33,"(7,9)",1,105,1,1
37,"(7,9)",1,104,1,1
41,"(7,9)",1,103,1,1
45,"(7,9)",1,102,1,1
49,"(7,9)",1,101,1,1
53,"(7,9)",1,100,1,1
57,"(7,9)",1,99,1,1
61,"(7,9)",1,98,1,1
65,"(7,9)",1,97,1,1
73,"(7,9)",1,85,1,1
77,"(7,9)",1,86,1,1
81,"(7,9)",1,87,1,1
85,"(7,9)",1,88,1,1
89,"(7,9)",1,89,1,1
93,"(7,9)",1,90,1,1
97,"(7,9)",1,91,1,1
101,"(7,9)",1,92,1,1
105,"(7,9)",1,93,1,1
109,"(7,9)",1,94,1,1
113,"(7,9)",1,95,1,1
121,"(7,9)",1,83,1,1
125,"(7,9)",1,82,1,1
129,"(7,9)",1,81,1,1
133,"(7,9)",1,80,1,1
137,"(7,9)",1,79,1,1
141,"(7,9)",1,78,1,1
145,"(7,9)",1,77,1,1
149,"(7,9)",1,76,1,1
153,"(7,9)",1,75,1,1
157,"(7,9)",1,74,1,1
161,"(7,9)",1,73,1,1
169,"(7,9)",1,61,1,1
173,"(7,9)",1,62,1,1
177,"(7,9)",1,63,1,1
181,"(7,9)",1,64,1,1
185,"(7,9)",1,65,1,1
189,"(7,9)",1,66,1,1
193,"(7,9)",1,67,1,1
197,"(7,9)",1,68,1,1
201,"(7,9)",1,69,1,1
205,"(7,9)",1,70,1,1
209,"(7,9)",1,71,1,1
217,"(7,9)",1,59,1,1
221,"(7,9)",1,58,1,1
225,"(7,9)",1,57,1,1
229,"(7,9)",1,56,1,1
233,"(7,9)",1,55,1,1
237,"(7,9)",1,54,1,1
241,"(7,9)",1,53,1,1
245,"(7,9)",1,52,1,1
249,"(7,9)",1,51,1,1
253,"(7,9)",1,50,1,1
257,"(7,9)",1,49,1,1
265,"(7,9)",1,37,1,1
269,"(7,9)",1,38,1,1
273,"(7,9)",1,39,1,1
277,"(7,9)",1,40,1,1
281,"(7,9)",1,41,1,1
285,"(7,9)",1,42,1,1
289,"(7,9)",1,43,1,1
293,"(7,9)",1,44,1,1
297,"(7,9)",1,45,1,1
301,"(7,9)",1,46,1,1
305,"(7,9)",1,47,1,1
313,"(7,9)",1,35,1,1
317,"(7,9)",1,34,1,1
321,"(7,9)",1,33,1,1
325,"(7,9)",1,32,1,1
329,"(7,9)",1,31,1,1
333,"(7,9)",1,30,1,1
337,"(7,9)",1,29,1,1
341,"(7,9)",1,28,1,1
345,"(7,9)",1,27,1,1
349,"(7,9)",1,26,1,1
353,"(7,9)",1,25,1,1
361,"(7,9)",1,13,1,1
365,"(7,9)",1,14,1,1
369,"(7,9)",1,15,1,1
373,"(7,9)",1,16,1,1
377,"(7,9)",1,17,1,1
381,"(7,9)",1,18,1,1
385,"(7,9)",1,19,1,1
389,"(7,9)",1,20,1,1
393,"(7,9)",1,21,1,1
397,"(7,9)",1,22,1,1
401,"(7,9)",1,23,1,1
409,"(7,9)",1,11,1,1
413,"(7,9)",1,10,1,1
417,"(7,9)",1,9,1,1
421,"(7,9)",1,8,1,1
425,"(7,9)",1,7,1,1
429,"(7,9)",1,6,1,1
433,"(7,9)",1,5,1,1
437,"(7,9)",1,4,1,1
441,"(7,9)",1,3,1,1
445,"(7,9)",1,2,1,1
449,"(7,9)",1,1,1,1
453,"(7,9)",1,0,1,1
461,"(7,9)",1,12,1,1
469,"(7,9)",1,24,1,1
477,"(7,9)",1,36,1,1
485,"(7,9)",1,48,1,1
493,"(7,9)",1,60,1,1
501,"(7,9)",1,72,1,1
509,"(7,9)",1,84,1,1
517,"(7,9)",1,96,1,1
525,"(7,9)",1,108,1,1
533,"(7,9)",1,120,1,1
541,"(7,9)",1,132,1,1
549,"(7,9)",1,144,1,1
557,"(7,9)",1,156,1,1
565,"(7,9)",1,168,1,1
573,"(7,9)",1,180,1,1
577,"(7,9)",1,181,1,1
581,"(7,9)",1,182,1,1
585,"(7,9)",1,183,1,1
589,"(7,9)",1,184,1,1
593,"(7,9)",1,185,1,1
597,"(7,9)",1,186,1,1
601,"(7,9)",1,187,1,1
605,"(7,9)",1,188,1,1
609,"(7,9)",1,189,1,1
613,"(7,9)",1,190,1,1
617,"(7,9)",1,191,1,1
625,"(7,9)",1,179,1,1
629,"(7,9)",1,178,1,1
633,"(7,9)",1,177,1,1
637,"(7,9)",1,176,1,1
641,"(7,9)",1,175,1,1
645,"(7,9)",1,174,1,1
649,"(7,9)",1,173,1,1
653,"(7,9)",1,172,1,1
657,"(7,9)",1,171,1,1
661,"(7,9)",1,170,1,1
665,"(7,9)",1,169,1,1
673,"(7,9)",1,157,1,1
677,"(7,9)",1,158,1,1
681,"(7,9)",1,159,1,1
685,"(7,9)",1,160,1,1
689,"(7,9)",1,161,1,1
693,"(7,9)",1,162,1,1
697,"(7,9)",1,163,1,1
701,"(7,9)",1,164,1,1
705,"(7,9)",1,165,1,1
709,"(7,9)",1,166,1,1
713,"(7,9)",1,167,1,1
721,"(7,9)",1,155,1,1
725,"(7,9)",1,154,1,1
729,"(7,9)",1,153,1,1
733,"(7,9)",1,152,1,1
737,"(7,9)",1,151,1,1
741,"(7,9)",1,150,1,1
745,"(7,9)",1,149,1,1
749,"(7,9)",1,148,1,1
753,"(7,9)",1,147,1,1
757,"(7,9)",1,146,1,1
761,"(7,9)",1,145,1,1
769,"(7,9)",1,133,1,1
773,"(7,9)",1,134,1,1
777,"(7,9)",1,135,1,1
781,"(7,9)",1,136,1,1
785,"(7,9)",1,137,1,1
789,"(7,9)",1,138,1,1
793,"(7,9)",1,139,1,1
797,"(7,9)",1,140,1,1
801,"(7,9)",1,141,1,1
805,"(7,9)",1,142,1,1
809,"(7,9)",1,143,1,1
817,"(7,9)",1,131,1,1
821,"(7,9)",1,130,1,1
825,"(7,9)",1,129,1,1
829,"(7,9)",1,128,1,1
833,"(7,9)",1,127,1,1
837,"(7,9)",1,126,1,1
841,"(7,9)",1,125,1,1
845,"(7,9)",1,124,1,1
849,"(7,9)",1,123,1,1
853,"(7,9)",1,122,1,1
857,"(7,9)",1,121,1,1
865,"(7,9)",1,109,1,1
869,"(7,9)",1,110,1,1
873,"(7,9)",1,111,1,1
877,"(7,9)",1,112,1,1
881,"(7,9)",1,113,1,1
885,"(7,9)",1,114,1,0
1,"(8,9)",0,—,0,1
5,"(8,9)",1,117,1,1
9,"(8,9)",1,118,1,1
13,"(8,9)",1,119,1,1
21,"(8,9)",1,107,1,1
25,"(8,9)",1,106,1,1
29,"(8,9)",1,105,1,1
33,"(8,9)",1,104,1,1
37,"(8,9)",1,103,1,1
41,"(8,9)",1,102,1,1
45,"(8,9)",1,101,1,1
49,"(8,9)",1,100,1,1
53,"(8,9)",1,99,1,1
57,"(8,9)",1,98,1,1
61,"(8,9)",1,97,1,1
69,"(8,9)",1,85,1,1
73,"(8,9)",1,86,1,1
77,"(8,9)",1,87,1,1
81,"(8,9)",1,88,1,1
85,"(8,9)",1,89,1,1
89,"(8,9)",1,90,1,1
93,"(8,9)",1,91,1,1
97,"(8,9)",1,92,1,1
101,"(8,9)",1,93,1,1
105,"(8,9)",1,94,1,1
109,"(8,9)",1,95,1,1
117,"(8,9)",1,83,1,1
121,"(8,9)",1,82,1,1
125,"(8,9)",1,81,1,1
129,"(8,9)",1,80,1,1
133,"(8,9)",1,79,1,1
137,"(8,9)",1,78,1,1
141,"(8,9)",1,77,1,1
145,"(8,9)",1,76,1,1
149,"(8,9)",1,75,1,1
153,"(8,9)",1,74,1,1
157,"(8,9)",1,73,1,1
165,"(8,9)",1,61,1,1
169,"(8,9)",1,62,1,1
173,"(8,9)",1,63,1,1
177,"(8,9)",1,64,1,1
181,"(8,9)",1,65,1,1
185,"(8,9)",1,66,1,1
189,"(8,9)",1,67,1,1
193,"(8,9)",1,68,1,1
197,"(8,9)",1,69,1,1
201,"(8,9)",1,70,1,1
205,"(8,9)",1,71,1,1
213,"(8,9)",1,59,1,1
217,"(8,9)",1,58,1,1
221,"(8,9)",1,57,1,1
225,"(8,9)",1,56,1,1
229,"(8,9)",1,55,1,1
233,"(8,9)",1,54,1,1
237,"(8,9)",1,53,1,1
241,"(8,9)",1,52,1,1
245,"(8,9)",1,51,1,1
249,"(8,9)",1,50,1,1
253,"(8,9)",1,49,1,1
261,"(8,9)",1,37,1,1
265,"(8,9)",1,38,1,1
269,"(8,9)",1,39,1,1
273,"(8,9)",1,40,1,1
277,"(8,9)",1,41,1,1
281,"(8,9)",1,42,1,1
285,"(8,9)",1,43,1,1
289,"(8,9)",1,44,1,1
293,"(8,9)",1,45,1,1
297,"(8,9)",1,46,1,1
301,"(8,9)",1,47,1,1
309,"(8,9)",1,35,1,1
313,"(8,9)",1,34,1,1
317,"(8,9)",1,33,1,1
321,"(8,9)",1,32,1,1
325,"(8,9)",1,31,1,1
329,"(8,9)",1,30,1,1
333,"(8,9)",1,29,1,1
337,"(8,9)",1,28,1,1
341,"(8,9)",1,27,1,1
345,"(8,9)",1,26,1,1
349,"(8,9)",1,25,1,1
